0	0.6718	0.6718
1	0.6942	0.6871
2	0.6973	0.6871
3	0.6973	0.6871
4	0.6973	0.6871
5	0.6973	0.6871
6	0.6973	0.6871
7	0.6973	0.6871
8	0.6973	0.6871
9	0.6973	0.6871
10	0.6973	0.6871
