0 0.3002 0.3002
1 0.3357 0.2986
2 0.3442 0.2986
3 0.3442 0.2986
4 0.3442 0.2986
5 0.3442 0.2986
6 0.3442 0.2986
7 0.3442 0.2986
8 0.3442 0.2986
9 0.3442 0.2986
10 0.3442 0.2986
